air_temperature,process_temperature,temperature,rotational_speed,rpm,torque,tool_wear,vibration,pressure,current,operating_hours,failure
24.54,34.88,58.01,1064.2,1038.9,59.59,21.2,2.519,4.09,13.82,1684.0,0
25.06,35.04,63.59,1346.2,1325.8,41.52,18.2,0.573,7.004,15.56,682.2,0
22.43,31.49,64.9,2159.7,2090.2,28.59,121.4,0.907,6.932,17.61,2592.2,0
27.98,36.68,69.52,2163.9,2233.5,26.98,15.3,1.752,5.7,12.29,5664.8,0
24.43,35.23,61.92,1298.6,1252.2,46.77,12.1,1.748,4.896,25.19,5205.7,0
27.12,36.36,68.37,1188.6,1162.8,47.07,75.6,2.481,7.563,18.34,2825.6,0
27.59,35.84,59.21,1684.4,1631.1,35.37,3.7,2.13,3.76,13.22,4573.2,0
28.05,38.91,73.7,1443.4,1387.1,44.63,34.2,2.309,5.8,33.34,1360.3,0
24.44,34.9,64.11,1123.9,1146.4,46.68,2.2,1.738,3.247,13.07,5333.6,0
26.72,36.6,72.33,1486.7,1586.6,41.4,25.1,0.906,4.395,19.21,714.2,0
30.19,39.28,72.6,1755.5,1790.9,32.99,4.3,1.748,4.506,13.1,3975.0,0
30.28,40.17,81.49,1114.0,1025.5,49.61,44.5,1.695,6.402,13.19,260.4,0
28.82,40.04,69.98,1365.0,1411.5,48.38,92.0,1.1,4.513,16.79,2486.0,0
27.52,35.91,71.03,1158.7,1154.1,45.68,20.1,7.378,5.342,16.58,1593.4,1
24.84,33.28,69.47,1803.2,1758.2,31.66,2.2,1.972,4.778,15.25,3914.4,0
28.29,37.66,70.16,2225.8,2241.8,26.69,5.3,0.341,5.248,16.0,5929.9,0
26.53,36.51,62.91,1387.5,1350.7,40.77,13.6,0.124,5.703,18.78,2137.9,0
27.97,37.47,61.62,1352.2,1432.8,49.3,6.8,4.284,5.124,20.07,5462.9,0
25.58,36.23,59.28,1178.8,1207.1,50.4,22.0,6.566,6.407,28.29,3661.7,0
26.5,37.59,77.16,1488.2,1432.7,45.84,5.7,0.505,7.938,19.74,5265.4,0
27.18,37.46,63.38,1770.0,1774.7,35.5,22.4,0.934,7.399,14.07,2212.7,0
27.34,37.9,65.19,1871.0,1743.2,31.96,61.7,0.609,8.439,12.46,3090.8,0
27.84,38.11,70.56,1560.6,1532.6,39.83,185.9,2.51,4.796,18.65,478.7,0
25.69,35.7,69.94,1406.6,1464.6,39.93,23.5,0.188,6.341,14.09,1361.9,0
24.16,32.87,64.42,1127.8,1201.6,51.07,17.6,1.233,5.638,11.96,643.1,0
30.1,39.07,70.68,1790.7,1764.3,35.2,68.0,0.774,8.383,9.97,3350.4,0
31.83,40.48,75.28,1712.2,1715.8,36.03,73.8,2.493,6.443,14.22,1361.9,0
27.74,37.6,73.25,820.2,829.5,60.55,0.2,0.415,6.407,8.99,5038.6,0
24.2,34.43,62.37,1123.0,1174.0,55.51,99.2,2.812,5.975,17.62,3154.2,0
25.3,33.85,59.23,2128.7,2082.4,31.17,59.4,0.144,5.15,10.18,2320.1,0
27.87,37.94,72.32,1195.6,1255.5,54.69,42.1,0.646,8.9,18.48,335.7,0
29.53,38.66,69.54,2030.2,2045.9,28.78,73.9,0.37,3.73,20.46,2778.7,0
24.42,33.36,65.37,1535.4,1549.3,35.66,24.3,2.324,5.297,14.32,2662.0,0
26.6,35.98,61.53,1625.4,1641.6,36.8,125.0,1.051,6.864,7.1,664.2,0
27.24,36.12,73.17,1631.9,1633.0,39.22,13.5,2.139,4.488,22.36,5226.7,0
28.58,39.19,69.52,1229.2,1285.6,46.2,1.5,0.709,5.123,15.19,559.9,0
26.16,35.99,70.99,1336.3,1292.6,41.06,70.7,0.715,6.99,18.4,941.5,0
23.72,34.54,67.38,1274.3,1222.9,46.15,98.6,0.809,5.204,9.96,2536.5,0
28.09,37.65,59.6,1524.5,1502.4,35.98,87.3,2.777,3.799,21.26,5253.7,0
29.1,38.69,67.72,1355.3,1456.9,43.74,0.8,1.215,8.199,6.28,1029.0,0
26.68,38.56,67.04,1566.5,1639.3,40.79,99.7,2.817,5.519,8.99,3907.6,0
27.66,36.04,63.14,2295.2,2263.2,26.12,5.1,2.791,4.972,20.54,1087.8,0
25.9,37.19,57.51,1276.4,1265.2,44.83,62.0,4.532,7.369,10.53,2489.4,0
25.16,36.81,75.67,1212.7,1184.5,40.96,47.0,0.505,4.128,18.62,3502.0,0
28.9,39.67,73.52,1726.1,1742.0,32.86,1.3,3.243,3.43,17.49,1759.7,0
27.62,37.29,67.14,1780.4,1762.5,35.75,11.4,2.436,5.224,18.09,1153.7,0
27.83,39.26,63.55,1550.6,1523.6,36.0,19.7,1.073,5.811,20.04,5399.1,0
29.85,39.53,63.2,1579.6,1567.3,37.55,4.8,1.925,3.182,10.74,3670.9,0
24.74,34.03,62.56,1078.2,1088.9,57.59,0.6,0.867,4.763,22.14,2470.1,0
25.75,35.36,66.08,948.5,1016.1,60.9,73.6,0.493,5.673,14.55,1779.9,0
27.17,36.6,55.04,3342.3,3321.2,12.74,4.2,3.92,4.837,18.12,5882.3,0
25.72,34.77,70.57,1547.6,1557.7,44.88,53.0,0.456,4.308,22.42,2687.3,0
28.42,39.53,71.41,1236.3,1284.8,49.55,15.3,0.593,4.113,15.56,3283.2,0
26.48,35.7,61.54,1575.3,1534.2,37.84,42.3,1.572,5.259,25.3,5996.2,0
24.86,34.84,69.91,1075.1,1084.0,49.28,52.1,2.273,6.115,6.99,5825.8,0
26.98,35.54,69.17,959.8,995.3,56.54,2.0,6.643,5.51,23.67,4517.7,1
27.19,37.22,75.78,2154.0,2185.8,26.28,22.8,0.13,3.521,13.25,1447.6,0
28.72,37.56,63.99,1550.7,1625.7,41.34,38.7,1.264,4.61,10.22,3356.3,0
27.64,36.46,67.25,967.8,994.1,59.57,7.1,1.237,6.39,26.44,2340.2,0
27.77,37.66,73.09,2182.3,2185.1,27.62,27.6,2.098,5.532,9.95,3948.4,0
27.49,38.55,73.86,1468.9,1490.1,38.85,81.0,0.215,3.122,11.11,3339.9,0
26.47,36.91,72.91,1664.0,1654.2,35.52,26.6,2.878,8.519,19.15,268.4,0
25.42,35.93,60.78,1188.2,1247.0,50.52,6.0,0.551,6.603,18.79,470.3,0
27.43,37.3,80.48,1010.7,1006.7,51.91,16.0,1.655,6.657,14.15,1975.1,0
26.18,35.85,63.4,1361.0,1352.6,41.62,45.2,2.147,4.769,10.07,2256.3,0
30.23,41.02,60.38,1449.4,1412.2,40.32,144.5,0.544,5.721,13.93,334.1,0
29.53,38.97,65.25,2520.1,2497.9,22.81,14.6,1.935,4.781,13.77,209.1,0
28.12,38.95,65.04,1073.3,1101.2,54.23,66.1,2.384,6.337,10.42,5057.1,0
27.61,38.84,62.98,1501.0,1436.5,36.47,17.8,0.728,6.269,12.85,1052.6,0
26.67,35.83,80.62,1585.0,1565.0,38.58,96.2,0.966,2.582,20.14,4250.1,0
24.33,33.63,57.61,1222.3,1202.8,49.72,26.8,0.811,7.425,17.69,4580.0,0
26.42,35.87,65.49,1416.3,1447.5,41.98,38.0,2.033,6.615,18.23,3026.6,0
27.05,35.59,60.51,1234.8,1278.3,50.04,3.2,5.203,7.263,14.39,82.2,1
27.31,36.84,69.92,1282.5,1356.5,46.03,55.2,3.556,4.451,11.18,2372.5,0
27.79,39.09,64.95,1350.2,1315.1,42.04,79.4,2.049,5.987,21.74,3970.8,0
28.69,37.65,57.41,1302.4,1341.7,43.1,47.1,2.523,2.811,12.3,4687.9,0
25.47,36.79,64.12,1784.3,1797.5,28.77,27.3,1.758,6.351,10.13,4958.2,0
25.48,35.05,69.96,1669.3,1666.2,38.51,0.3,0.322,5.338,16.38,367.8,0
29.75,41.87,73.78,1105.6,1142.1,50.84,0.2,3.334,6.473,14.93,2522.5,0
28.39,37.71,70.28,1896.4,1830.0,31.01,147.5,0.882,3.54,12.3,3403.4,0
26.07,35.92,57.05,1784.2,1757.8,32.85,22.0,2.765,4.396,10.66,5352.7,0
26.64,35.73,69.01,1961.8,1907.5,31.2,9.6,0.947,5.006,10.45,4629.7,0
26.64,35.96,67.39,1523.8,1589.0,41.53,39.4,2.063,5.665,16.52,4433.3,0
26.91,38.25,71.41,1097.6,1141.5,54.03,77.5,4.292,6.033,11.51,1399.7,0
27.8,38.27,68.82,1287.7,1234.1,45.47,85.7,2.536,7.763,20.61,2931.1,0
31.92,42.95,72.02,3328.0,3260.9,18.23,122.8,1.963,4.998,18.77,4487.0,0
27.23,35.91,67.12,1282.1,1312.1,46.49,39.6,0.986,4.604,15.83,3684.6,0
28.18,38.83,59.29,1700.6,1657.4,35.58,17.0,0.858,7.508,15.4,2628.7,0
23.48,32.51,68.09,1322.5,1355.7,45.09,23.4,0.254,4.614,21.12,3496.0,0
25.88,34.54,68.79,1697.4,1786.9,38.5,18.7,0.266,6.513,20.73,1728.5,0
29.31,39.55,71.1,1968.7,1925.6,31.4,49.1,1.969,4.049,20.67,2611.9,0
27.65,37.88,69.52,1574.5,1604.7,39.29,17.9,2.107,4.376,19.43,2698.6,0
18.07,28.13,61.7,1627.7,1616.1,35.59,66.4,2.663,7.913,13.93,4780.3,0
28.2,38.92,72.36,1489.0,1568.4,43.08,8.9,2.28,6.798,23.14,1795.2,0
30.69,41.56,64.7,2081.7,2004.3,31.14,86.0,0.497,6.256,15.51,2959.1,0
22.86,34.33,75.33,2013.3,1947.1,28.75,20.1,1.884,7.217,15.29,5812.1,0
29.89,38.7,73.02,1326.4,1335.2,47.32,22.2,5.997,5.89,13.52,1409.3,0
21.31,32.81,70.76,1204.6,1276.0,51.09,173.8,3.577,4.998,12.34,1220.6,0
28.73,40.61,71.93,1234.4,1221.2,45.8,16.6,2.226,4.844,15.62,3668.9,0
26.83,36.47,67.89,1763.8,1725.0,33.51,17.7,2.098,6.149,12.12,3587.8,0
22.15,30.48,59.05,1882.8,1797.1,32.6,42.7,1.246,5.285,13.02,3503.4,0
27.74,36.36,70.45,1672.3,1694.5,33.18,52.6,0.936,5.007,20.44,3637.2,0
29.15,38.69,64.54,1321.5,1252.8,48.9,45.1,2.917,8.049,17.53,3033.8,0
27.58,39.59,67.73,1827.8,1935.4,31.75,26.7,1.168,6.479,17.32,4615.7,0
28.02,38.04,77.07,1285.1,1291.7,48.84,91.7,2.281,4.171,9.24,3795.7,0
26.03,35.41,59.14,1369.2,1372.3,46.37,53.2,0.853,7.833,24.71,525.4,0
23.13,32.44,64.05,1105.8,1090.7,52.38,7.1,3.532,4.406,12.2,5086.4,0
28.23,36.91,61.14,1213.2,1170.2,50.63,5.4,2.023,5.326,14.55,4036.9,0
30.35,41.22,63.7,1270.3,1259.7,45.43,93.4,1.825,5.542,15.42,2461.8,0
29.11,39.02,67.24,2430.8,2455.2,25.31,56.9,1.24,6.781,16.43,3672.0,0
22.87,34.97,69.6,1329.8,1377.4,46.1,94.8,1.922,6.764,15.52,3676.9,0
23.82,34.45,52.69,1412.3,1411.5,41.15,11.0,0.034,3.816,13.24,810.4,0
25.16,35.99,71.08,1605.2,1597.0,36.27,23.9,2.635,6.446,11.84,4549.8,0
23.66,33.42,72.1,1150.3,1156.5,53.62,79.2,2.104,4.468,13.04,4232.1,0
26.94,35.85,56.55,1535.9,1498.0,38.49,54.1,1.611,5.943,4.56,4978.9,0
27.64,36.76,72.01,1453.3,1538.1,34.71,56.3,0.411,3.671,21.38,3302.8,0
23.99,32.62,67.85,1232.6,1202.6,51.24,11.7,2.156,6.637,25.06,1230.4,0
28.4,39.31,82.48,1679.1,1643.2,35.95,54.9,1.095,4.282,22.44,5299.9,0
28.05,37.67,60.11,1690.3,1718.9,34.21,30.0,1.953,6.395,18.44,1765.1,0
25.75,36.71,62.21,2260.3,2240.1,28.73,253.0,0.315,5.373,18.08,2268.8,0
26.5,36.64,61.45,1723.0,1799.8,31.8,8.0,0.302,6.808,16.39,5943.8,0
22.95,32.66,61.28,1727.4,1750.5,32.66,12.1,5.069,5.675,16.2,1267.8,0
26.19,35.02,55.86,1259.4,1211.8,46.21,90.0,1.912,5.961,13.91,2242.1,0
26.86,37.17,73.45,2008.7,2058.1,29.81,41.0,4.101,4.501,12.79,1784.2,0
27.19,36.97,67.78,2809.6,2807.8,21.42,39.0,0.097,5.721,6.41,5500.8,0
27.61,38.51,59.99,1308.2,1380.1,43.03,10.1,1.841,2.78,15.17,3432.3,0
27.34,36.62,71.16,1728.4,1692.0,33.66,130.3,3.143,6.705,14.46,502.0,0
26.32,36.94,76.42,1613.6,1628.5,39.84,93.3,1.711,8.689,15.64,1464.1,0
27.42,39.06,68.46,1095.3,1136.7,52.82,47.1,1.691,5.742,17.24,2915.9,0
28.85,39.13,71.6,1476.0,1426.5,40.72,45.9,1.57,6.963,16.05,5221.6,0
26.66,37.44,63.88,1062.4,1141.4,55.1,57.6,0.311,4.318,15.9,4898.5,0
27.49,38.06,65.04,1469.4,1471.7,39.32,21.8,3.782,6.548,12.63,1229.1,0
26.48,38.38,72.09,1132.0,1148.3,50.07,7.1,2.583,6.108,15.35,3114.2,0
25.56,35.93,65.95,1588.3,1472.4,34.53,21.2,0.648,6.409,16.36,3111.0,0
27.9,38.6,64.57,1392.2,1337.8,41.08,0.7,1.058,6.166,12.63,5521.0,0
25.74,35.7,58.03,2062.9,2015.6,30.67,114.3,0.758,5.544,13.87,4327.6,0
27.62,36.85,72.74,2070.1,2134.0,31.86,39.4,4.105,5.169,7.63,5398.6,0
26.91,35.7,70.78,1719.7,1626.5,37.75,3.7,6.499,4.762,23.25,5401.7,0
26.24,37.51,71.28,2277.0,2234.6,26.71,3.0,0.501,7.855,10.02,873.8,0
26.19,35.19,76.46,1326.6,1331.5,41.59,20.7,0.228,5.778,18.09,5863.6,0
25.83,36.58,73.95,1453.2,1477.9,36.97,156.1,1.008,5.17,17.69,194.8,0
23.56,33.97,56.92,1373.2,1414.8,42.35,124.3,1.115,7.464,11.83,3361.3,0
27.62,38.53,68.24,2260.4,2280.7,26.87,127.1,0.235,6.479,18.88,5777.5,0
27.31,36.8,67.76,1251.0,1225.9,47.02,13.4,1.274,6.531,17.08,4560.6,0
28.55,37.76,50.78,1002.5,951.0,56.98,11.0,1.898,5.943,10.31,1188.5,0
25.79,36.17,56.57,1012.4,1091.4,54.87,94.3,0.082,7.888,13.49,190.1,0
30.64,40.35,63.66,1084.8,1123.5,59.04,46.3,2.84,4.895,13.28,5277.9,0
26.09,34.86,68.4,1437.1,1433.0,40.42,85.8,0.41,4.636,17.21,4239.9,0
25.1,37.04,70.73,1538.6,1505.3,36.48,93.4,0.144,4.19,17.64,4466.4,0
24.86,34.07,64.0,1327.1,1323.1,44.88,4.6,3.575,5.821,12.76,4745.9,0
23.38,32.39,74.45,1639.1,1625.5,37.62,34.9,1.367,6.317,17.2,701.1,0
29.92,39.67,70.12,2457.8,2439.6,22.6,18.4,2.969,4.236,14.09,1732.9,0
29.59,40.84,77.12,1146.1,1108.2,48.19,7.0,2.729,6.585,16.1,2126.7,0
28.05,35.88,65.15,1645.0,1693.4,37.66,112.2,0.433,6.015,17.23,1563.1,0
25.06,36.23,64.97,2201.0,2173.5,25.33,8.7,0.601,7.53,17.99,5772.2,0
30.47,39.56,70.29,1782.1,1762.3,34.92,6.2,0.596,8.116,13.15,1629.4,0
26.15,36.41,71.2,1530.1,1577.7,37.88,8.3,2.313,4.583,9.12,4592.7,0
26.31,35.64,72.59,1407.4,1423.4,40.12,7.0,0.503,4.731,14.39,4057.8,0
29.72,41.72,65.67,1614.7,1689.9,40.24,113.2,0.666,3.814,15.39,522.8,0
28.17,38.29,67.3,1115.5,1027.0,53.69,13.2,0.032,5.215,7.02,984.6,0
31.25,40.54,65.07,2208.3,2205.6,27.11,9.2,1.789,2.553,13.75,3834.7,0
27.35,37.05,66.28,1519.1,1520.7,38.48,1.5,0.649,3.917,12.31,3270.3,0
26.06,36.15,77.87,1987.2,2012.2,31.21,0.7,1.654,6.743,12.23,3933.3,0
25.63,35.8,69.53,1244.1,1235.8,52.56,47.3,2.16,6.588,11.37,4694.5,0
23.16,33.59,66.57,1541.5,1554.2,34.39,25.8,0.811,6.788,17.24,1451.3,0
26.29,36.29,76.06,1612.6,1654.6,36.56,28.5,0.926,5.911,9.88,3989.6,0
29.14,37.76,61.34,1308.3,1272.5,50.5,60.4,2.654,6.246,17.24,2716.6,0
28.05,37.71,72.71,1127.5,1169.8,53.25,25.0,0.12,6.934,18.96,2826.5,0
26.89,37.5,65.87,1172.7,1140.0,54.73,11.3,1.878,4.893,20.26,5099.2,0
24.86,34.19,57.99,2310.7,2317.8,23.57,84.4,1.654,6.38,15.86,1290.1,0
27.3,37.98,65.58,1333.0,1250.2,44.83,7.5,1.949,6.889,20.07,936.5,0
28.88,38.91,70.36,1378.5,1311.0,42.7,7.3,0.155,6.007,13.68,4158.2,0
27.71,37.49,66.57,1442.4,1408.0,39.49,33.6,3.83,5.434,14.85,4203.7,0
27.18,38.38,68.12,1449.7,1380.3,40.67,111.9,2.19,7.141,18.41,4135.7,0
25.26,33.52,56.1,1095.7,1083.2,52.86,7.2,8.421,2.743,16.51,21.1,1
28.58,37.91,80.64,1190.3,1245.6,50.39,7.7,3.423,1.432,12.19,990.5,0
20.59,31.82,68.96,1180.3,1171.0,48.97,35.9,4.856,5.022,10.54,1446.1,0
27.62,39.45,69.61,1536.9,1547.0,42.07,34.1,1.578,3.153,18.08,425.9,0
31.99,44.28,83.35,939.9,1039.5,62.71,46.7,2.151,8.133,15.58,1183.1,0
23.83,33.88,66.37,1672.9,1684.8,35.99,81.4,0.132,8.236,15.05,1420.1,0
26.37,36.83,64.76,2565.8,2568.4,23.84,10.2,0.991,5.803,17.14,501.8,0
26.83,37.65,64.35,1517.1,1468.9,37.35,20.0,1.24,2.756,10.89,3323.2,0
25.92,37.2,67.18,1449.5,1463.9,40.58,42.8,2.497,3.784,16.6,1469.6,0
28.92,39.24,68.07,1054.4,1097.2,53.03,22.8,0.225,4.217,14.7,4207.1,0
27.79,38.72,70.43,1604.6,1571.9,34.89,45.1,3.635,5.226,10.71,1433.3,0
27.15,37.61,63.39,1123.9,1136.4,44.91,32.4,1.206,2.381,13.03,5077.6,0
28.44,38.97,73.68,2469.1,2406.9,25.23,34.8,6.72,7.802,20.24,2764.5,0
26.88,35.97,66.94,1189.8,1207.6,50.81,3.4,0.902,5.087,12.68,37.6,0
33.21,42.88,74.5,1343.8,1327.3,40.68,34.9,0.756,4.836,15.99,4731.6,0
27.15,36.63,55.18,1686.5,1709.7,37.19,12.9,0.327,6.09,18.28,119.0,0
27.24,36.05,67.06,978.5,882.0,61.32,14.4,2.78,5.226,12.96,5443.3,0
23.43,31.78,51.17,1211.8,1210.1,50.7,49.3,4.499,3.799,24.31,23.4,1
25.76,35.34,61.74,2104.9,2144.7,29.6,9.2,1.54,7.512,18.66,4536.8,0
29.14,38.88,65.82,1614.3,1638.7,38.91,15.9,1.109,4.393,13.15,2455.4,0
24.18,34.28,54.59,831.6,821.1,67.36,11.1,2.872,4.876,15.44,1393.2,0
22.53,33.09,60.73,934.2,808.2,59.79,62.2,1.816,7.182,0.0,3922.6,0
26.91,37.1,56.83,1314.5,1381.3,49.23,2.8,0.521,3.334,16.54,999.5,0
29.59,39.33,68.03,2937.6,2885.8,21.53,3.6,1.006,4.795,25.01,1894.6,0
26.93,36.02,62.66,965.9,1015.7,53.32,86.2,4.894,7.306,15.55,1851.6,0
26.18,37.05,73.62,1753.6,1713.2,33.65,2.1,1.941,5.609,12.97,802.3,0
23.13,33.03,63.33,1102.7,1050.5,53.24,3.0,1.425,3.899,16.65,465.3,0
27.75,37.32,70.76,1584.8,1576.1,32.77,14.4,3.983,4.908,8.05,4103.9,0
28.17,37.99,63.71,1381.6,1303.4,44.89,7.2,2.82,4.417,20.06,2224.6,0
23.29,32.55,57.05,1970.6,1908.3,33.6,85.9,1.946,3.041,14.27,289.6,0
29.12,38.59,59.93,1583.7,1639.8,36.37,29.7,1.618,3.157,11.83,5851.5,0
28.38,37.82,61.69,1120.4,1163.7,46.22,67.3,2.63,5.168,12.36,3805.6,0
29.11,38.83,72.56,2216.6,2169.4,26.81,22.6,0.534,2.446,16.54,814.7,0
28.02,38.67,65.78,947.1,917.6,63.72,53.5,2.352,4.054,18.49,5659.5,0
28.16,38.56,73.71,2095.7,1994.6,29.73,16.8,1.817,3.372,14.79,1334.5,0
27.89,39.44,63.34,2094.4,2073.0,29.17,37.4,3.449,4.984,17.77,5183.0,0
28.59,39.8,52.6,1283.0,1253.5,46.25,52.2,1.108,6.181,16.84,251.7,0
23.21,35.17,68.62,1100.6,1174.5,52.92,26.6,1.498,4.606,10.09,562.5,0
23.85,34.41,59.38,1783.9,1788.9,36.76,47.1,1.264,5.242,18.11,1476.8,0
25.38,35.92,69.18,1917.2,1922.2,29.29,59.1,0.606,6.935,16.6,1497.4,0
26.59,36.1,58.33,1693.5,1714.2,30.78,21.8,0.819,3.924,14.27,1676.3,0
27.63,38.45,72.65,1890.1,1863.4,29.7,25.4,1.178,5.443,19.66,1491.6,0
27.5,36.84,57.47,1452.7,1484.6,43.08,19.3,0.505,7.203,14.77,220.5,0
29.08,37.61,64.98,1659.6,1684.1,39.3,1.4,1.201,7.9,17.6,1153.6,0
29.15,40.67,58.52,1505.1,1516.2,44.26,47.6,1.249,7.239,9.63,5878.1,0
25.11,33.86,67.92,1365.8,1387.3,43.65,48.0,0.313,4.241,20.33,4609.2,0
27.33,37.77,58.96,1190.9,1293.2,48.24,53.4,0.522,4.317,21.09,1430.2,0
25.15,34.27,62.9,1667.1,1548.7,35.9,16.7,6.032,6.515,10.09,175.1,0
26.47,37.6,76.43,1822.0,1762.3,32.62,51.1,2.109,6.836,10.39,449.8,0
27.49,38.76,60.11,1476.0,1452.7,41.56,9.6,1.808,6.742,15.74,2449.3,0
20.03,30.56,62.97,1516.5,1559.7,39.45,9.0,2.027,2.412,21.69,5224.9,0
31.67,42.92,72.95,1328.5,1330.4,42.53,245.8,1.006,2.994,19.35,5336.7,0
27.98,37.99,70.5,2112.1,2146.9,32.88,2.8,2.773,7.21,15.09,1621.7,0
25.66,37.89,65.44,1183.9,1177.0,46.42,96.5,3.501,5.879,15.33,3355.5,0
30.7,41.45,71.01,2234.8,2198.8,28.22,38.3,1.663,5.703,11.69,1077.1,0
26.16,35.25,60.86,1673.0,1706.5,35.6,14.7,2.287,4.828,17.69,5310.6,0
27.12,37.18,70.19,1121.3,1103.7,51.29,43.5,0.618,4.154,11.05,5225.2,0
25.88,35.72,66.32,2023.5,2076.7,28.69,4.4,3.283,5.264,20.66,2399.6,0
30.15,39.9,75.66,1172.1,1111.0,50.5,27.9,2.107,4.307,16.68,2026.8,0
26.64,34.98,55.85,2296.8,2366.1,25.91,2.7,2.653,5.095,9.3,4692.1,0
27.15,37.54,68.36,2601.0,2642.4,24.15,56.1,1.39,8.87,16.36,4929.8,0
29.26,37.87,68.57,2354.3,2342.4,25.06,8.7,1.705,5.831,14.96,5228.8,0
28.02,35.49,60.33,1533.4,1469.3,41.17,15.0,2.05,4.46,9.47,641.6,0
26.74,36.4,68.6,1296.4,1267.4,47.3,32.1,2.942,4.571,13.23,4054.7,0
29.07,38.31,70.97,1124.5,1113.4,52.93,50.2,0.51,5.292,18.27,1890.7,0
31.93,41.07,66.41,1191.0,1244.5,52.13,39.8,3.193,2.716,16.82,1636.4,0
27.48,34.38,66.08,1096.8,1087.2,48.63,3.5,8.327,7.033,16.26,1303.9,1
27.08,36.23,59.12,1936.3,1976.4,31.68,2.8,1.338,8.076,14.39,4809.3,0
27.19,37.02,70.71,1827.2,1795.4,31.59,60.1,1.514,6.208,10.57,2741.4,0
29.47,38.84,70.73,1238.1,1228.2,47.88,20.1,3.612,4.537,14.07,1695.4,0
25.65,36.04,74.94,1182.8,1176.6,54.21,19.1,6.02,4.584,16.67,1371.2,0
26.29,37.69,72.32,2173.0,2302.8,29.69,58.0,0.605,5.209,13.55,407.9,0
23.78,34.29,78.41,1112.5,1171.1,52.94,7.5,1.712,5.64,18.43,2087.7,0
24.48,35.51,69.9,2728.5,2758.0,20.8,150.4,0.357,5.382,10.87,2807.0,0
25.81,36.92,66.79,1500.8,1524.0,43.9,37.9,0.587,5.958,15.43,5373.8,0
26.74,35.72,61.83,1601.4,1668.2,38.96,7.0,2.54,5.119,15.93,45.1,0
30.39,40.83,68.53,1584.0,1506.1,37.96,30.4,1.589,7.02,18.89,2677.8,0
27.92,38.92,79.12,1448.8,1329.3,40.31,6.7,2.399,2.46,17.42,2856.3,0
25.03,34.59,69.3,1864.5,1880.4,31.46,100.9,1.914,3.626,11.84,15.8,0
25.39,34.6,55.58,1193.4,1175.1,44.46,15.3,1.54,7.037,18.89,876.9,0
29.6,40.13,81.69,1681.8,1642.7,40.61,124.0,3.288,4.891,13.26,205.2,0
29.1,37.62,76.46,1378.6,1413.8,49.35,4.5,8.69,6.175,13.69,5746.2,1
26.91,35.82,60.73,1202.1,1093.3,55.9,5.2,1.395,4.803,13.83,3056.6,0
25.96,35.3,60.96,1404.7,1455.9,41.27,2.5,0.637,3.327,15.2,5309.7,0
29.1,39.55,70.39,1817.9,1892.4,31.81,1.3,2.121,5.935,19.95,3060.7,0
24.86,35.08,66.07,2082.3,2024.4,28.62,112.3,0.557,5.65,16.91,2710.9,0
27.63,38.67,78.1,1219.9,1306.8,56.98,140.8,0.278,9.722,19.59,1919.5,0
31.4,40.47,75.87,1063.0,1111.6,55.7,62.0,0.735,5.649,18.09,3361.2,0
27.26,36.29,66.27,1299.6,1284.4,48.87,35.6,0.698,7.47,19.59,4278.1,0
25.3,35.82,63.03,1390.1,1380.1,40.6,21.3,2.551,5.381,14.31,1372.0,0
27.67,36.87,52.57,1237.9,1239.0,48.15,20.4,4.538,7.492,4.43,5813.6,0
25.91,35.31,60.59,1058.3,1068.4,53.04,67.2,3.839,4.437,21.54,787.0,0
24.06,32.21,68.44,1967.4,1988.5,33.82,60.2,1.089,3.755,16.66,5440.1,0
28.25,38.54,72.99,1510.4,1603.5,40.3,3.7,1.696,3.623,19.58,5429.5,0
29.09,40.63,71.21,1888.4,1858.7,28.94,31.9,1.262,4.504,5.18,5738.1,0
26.23,35.2,66.61,1728.3,1728.3,38.71,9.4,3.331,4.804,20.73,5250.7,0
26.1,37.12,62.67,1057.2,1067.6,55.44,56.6,2.074,3.838,22.42,4490.8,0
24.93,34.87,54.09,1204.0,1129.0,50.79,3.5,2.75,6.754,22.99,4252.4,0
26.55,34.78,70.07,1530.4,1556.4,41.35,20.9,0.728,0.864,10.32,5196.3,0
25.73,34.83,51.41,3342.3,3320.0,13.07,27.6,6.971,6.336,6.92,5037.4,0
24.83,33.87,67.19,1892.7,1917.0,33.44,38.3,0.365,5.023,11.14,1051.4,0
30.63,40.32,82.08,1503.6,1493.7,41.02,5.1,0.571,7.877,15.39,3824.5,0
27.78,38.2,60.51,1483.7,1535.1,37.84,2.4,2.756,5.258,17.68,852.4,0
27.99,39.84,69.89,1559.3,1479.2,40.33,21.4,0.358,5.249,12.87,1949.3,0
28.62,37.19,62.33,1295.8,1200.3,42.43,3.0,7.31,7.884,19.06,3461.0,1
28.39,37.91,60.45,1802.3,1857.9,34.66,7.2,3.751,3.908,13.58,4834.8,0
26.02,35.13,55.67,1386.5,1370.9,39.92,89.4,2.49,5.399,14.41,5938.3,0
27.4,36.13,61.33,1646.0,1691.6,38.51,39.3,0.813,6.794,14.74,3447.1,0
26.31,36.41,70.41,1562.0,1731.8,32.97,8.8,2.755,5.719,9.65,581.5,0
27.73,37.73,69.06,979.8,962.3,58.46,34.2,1.368,7.17,13.53,5802.9,0
27.53,35.72,61.4,1798.0,1777.7,35.24,0.5,0.676,4.553,14.67,1301.8,0
26.08,36.1,71.05,3342.3,3354.9,17.46,36.1,1.391,4.553,12.74,281.7,0
